location_name,region,latitude,longitude,timezone,last_updated,temperature_celsius,condition_text,wind_kph,pressure_mb,precip_mm,humidity,cloud,uv_index,air_quality_PM2.5,air_quality_PM10,day,month,hour,dayofweek
Mandi,Himachal Pradesh,31.72,76.92,Asia/Kolkata,2023-09-27 03:30:00,15.4,Clear,8.3,1011.0,0.0,64,3,1.0,32.6,44.1,27,9,3,2
Mandi,Himachal Pradesh,31.72,76.92,Asia/Kolkata,2023-09-28 03:30:00,15.1,Clear,8.6,1010.0,0.0,56,3,1.0,35.5,50.6,28,9,3,3
Mandi,Himachal Pradesh,31.72,76.92,Asia/Kolkata,2023-09-29 04:00:00,14.9,Clear,9.4,1010.0,0.0,49,0,1.0,39.9,54.1,29,9,4,4
Mandi,Himachal Pradesh,31.72,76.92,Asia/Kolkata,2023-09-30 03:15:00,15.6,Clear,9.7,1011.0,0.0,57,3,1.0,43.4,56.3,30,9,3,5
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-08-29 10:45:00,27.0,Patchy rain possible,12.2,1008.0,0.2,72,77,6.0,15.0,19.6,29,8,10,1
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-08-30 08:45:00,24.9,Patchy rain possible,11.2,1009.0,0.4,84,88,5.0,16.6,20.1,30,8,8,2
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-08-31 05:15:00,22.0,Clear,3.6,1008.0,0.0,88,25,1.0,26.1,33.9,31,8,5,3
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-01 05:15:00,24.0,Partly cloudy,3.6,1008.0,0.0,81,45,1.0,26.3,38.2,1,9,5,4
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-02 05:15:00,23.5,Clear,3.6,1007.0,0.0,86,21,1.0,33.5,43.7,2,9,5,5
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-03 05:15:00,23.9,Partly cloudy,3.6,1006.0,0.0,87,33,1.0,35.3,49.5,3,9,5,6
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-04 05:00:00,23.4,Clear,4.0,1003.0,0.0,84,8,1.0,24.8,38.6,4,9,5,0
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-05 05:00:00,23.7,Partly cloudy,3.6,1002.0,0.0,78,47,1.0,29.7,40.4,5,9,5,1
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-06 04:45:00,22.7,Patchy light drizzle,3.6,1002.0,0.2,96,68,1.0,37.2,38.0,6,9,4,2
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-07 04:30:00,23.2,Light rain shower,4.0,1002.0,0.6,97,81,1.0,49.0,52.2,7,9,4,3
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-08 04:30:00,22.7,Light rain shower,3.6,1001.0,0.2,97,77,1.0,26.0,27.2,8,9,4,4
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-09 04:15:00,23.0,Light rain shower,6.1,1002.0,0.3,98,100,1.0,29.6,29.9,9,9,4,5
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-10 04:15:00,22.3,Fog,3.6,1001.0,0.0,98,100,1.0,7.6,8.7,10,9,4,6
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-11 04:15:00,22.8,Fog,4.3,1001.0,0.0,98,100,1.0,20.1,20.9,11,9,4,0
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-12 04:30:00,22.3,Mist,3.6,1003.0,0.0,97,72,1.0,8.2,9.2,12,9,4,1
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-13 04:15:00,22.0,Mist,4.3,1003.0,0.0,96,75,1.0,11.1,13.6,13,9,4,2
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-14 19:45:00,23.5,Overcast,13.3,1002.0,0.0,97,95,1.0,10.6,11.5,14,9,19,3
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-15 04:00:00,22.4,Light rain shower,10.1,1001.0,1.7,99,100,1.0,13.4,13.8,15,9,4,4
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-16 04:00:00,22.2,Patchy rain possible,16.6,1002.0,0.1,96,100,1.0,8.9,9.2,16,9,4,5
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-17 04:00:00,20.6,Fog,9.4,1005.0,0.0,98,100,1.0,21.3,23.9,17,9,4,6
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-18 04:15:00,21.6,Fog,3.6,1005.0,0.0,97,100,1.0,28.4,31.3,18,9,4,0
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-19 04:00:00,22.2,Partly cloudy,3.6,1006.0,0.0,94,37,1.0,63.1,65.5,19,9,4,1
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-20 04:00:00,23.0,Partly cloudy,3.6,1007.0,0.0,93,26,1.0,43.2,49.2,20,9,4,2
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-21 04:00:00,23.1,Patchy rain possible,5.4,1006.0,0.38,94,73,1.0,9.9,11.3,21,9,4,3
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-22 04:00:00,21.8,Light rain shower,3.6,1006.0,1.17,98,85,1.0,15.9,16.4,22,9,4,4
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-23 03:45:00,23.0,Mist,3.6,1006.0,0.06,96,58,1.0,6.5,6.7,23,9,3,5
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-24 03:45:00,22.6,Mist,3.6,1006.0,0.0,95,40,1.0,8.6,8.9,24,9,3,6
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-25 03:30:00,22.2,Mist,5.4,1006.0,0.0,95,37,1.0,18.5,19.0,25,9,3,0
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-26 03:30:00,21.7,Clear,4.0,1006.0,0.0,90,7,1.0,36.7,39.5,26,9,3,1
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-27 03:30:00,22.5,Light rain shower,5.0,1006.0,0.51,93,50,1.0,31.1,34.8,27,9,3,2
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-28 03:30:00,22.4,Patchy rain possible,3.6,1006.0,0.65,93,81,1.0,66.9,69.2,28,9,3,3
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-29 04:00:00,22.6,Partly cloudy,3.6,1006.0,0.0,90,43,1.0,77.1,79.8,29,9,4,4
Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-30 03:15:00,22.0,Partly cloudy,3.6,1006.0,0.0,93,36,1.0,108.3,111.8,30,9,3,5
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-08-29 10:45:00,27.0,Sunny,23.8,1009.0,0.0,66,6,7.0,13.5,17.1,29,8,10,1
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-08-30 08:45:00,24.7,Sunny,20.5,1010.0,0.0,78,24,6.0,21.5,33.6,30,8,8,2
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-08-31 05:15:00,22.3,Partly cloudy,16.6,1009.0,0.0,83,27,1.0,28.6,41.0,31,8,5,3
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-01 05:15:00,24.6,Partly cloudy,12.6,1008.0,0.0,69,46,1.0,15.9,28.2,1,9,5,4
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-02 05:15:00,23.9,Clear,13.0,1008.0,0.0,74,14,1.0,17.1,31.8,2,9,5,5
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-03 05:15:00,23.6,Clear,12.6,1007.0,0.0,74,13,1.0,14.3,25.8,3,9,5,6
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-04 05:00:00,25.7,Partly cloudy,15.5,1005.0,0.0,69,45,1.0,10.6,16.9,4,9,5,0
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-05 05:00:00,24.5,Clear,15.5,1004.0,0.0,67,7,1.0,8.1,13.3,5,9,5,1
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-06 04:45:00,24.8,Cloudy,10.4,1003.0,0.0,69,84,1.0,14.7,25.5,6,9,4,2
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-07 04:30:00,23.4,Partly cloudy,9.0,1004.0,0.0,89,31,1.0,18.9,20.7,7,9,4,3
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-08 04:30:00,23.3,Light rain,9.0,1003.0,1.5,96,91,1.0,26.5,28.9,8,9,4,4
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-09 04:15:00,23.9,Patchy rain possible,7.9,1003.0,0.5,93,79,1.0,28.8,30.4,9,9,4,5
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-10 04:15:00,22.5,Light rain shower,18.0,1002.0,0.9,96,83,1.0,20.4,21.7,10,9,4,6
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-11 04:15:00,22.6,Clear,25.2,1002.0,0.0,89,20,1.0,13.9,35.6,11,9,4,0
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-12 04:30:00,22.9,Clear,27.0,1003.0,0.0,86,21,1.0,9.4,21.8,12,9,4,1
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-13 04:15:00,22.5,Cloudy,25.6,1004.0,0.0,89,85,1.0,20.4,32.9,13,9,4,2
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-14 20:00:00,23.8,Cloudy,15.5,1004.0,0.0,95,72,1.0,9.8,13.7,14,9,20,3
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-15 04:00:00,22.9,Light rain shower,12.6,1004.0,0.7,98,100,1.0,7.9,12.4,15,9,4,4
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-16 04:00:00,23.4,Torrential rain shower,14.4,1001.0,9.7,96,92,1.0,6.2,7.0,16,9,4,5
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-17 04:00:00,22.8,Light rain shower,8.3,999.0,0.2,96,100,1.0,6.0,6.2,17,9,4,6
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-18 04:15:00,22.3,Patchy rain possible,29.2,1000.0,0.05,97,100,1.0,5.0,5.2,18,9,4,0
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-19 04:00:00,22.3,Overcast,16.9,1004.0,0.0,96,100,1.0,2.5,2.8,19,9,4,1
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-20 04:00:00,22.4,Mist,10.1,1007.0,0.0,96,62,1.0,5.2,5.8,20,9,4,2
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-21 04:00:00,23.2,Mist,11.9,1007.0,0.0,96,71,1.0,11.7,12.6,21,9,4,3
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-22 04:00:00,23.4,Partly cloudy,16.6,1007.0,0.0,95,61,1.0,23.7,25.3,22,9,4,4
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-23 03:45:00,22.3,Patchy rain possible,14.0,1006.0,0.27,91,89,1.0,19.7,21.2,23,9,3,5
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-24 03:45:00,23.6,Partly cloudy,14.4,1007.0,0.0,93,25,1.0,31.8,33.4,24,9,3,6
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-25 03:30:00,23.0,Patchy rain possible,15.1,1007.0,0.06,93,76,1.0,11.5,13.1,25,9,3,0
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-26 03:30:00,23.3,Clear,12.6,1006.0,0.0,91,19,1.0,13.0,15.6,26,9,3,1
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-27 03:30:00,24.2,Patchy rain possible,10.1,1007.0,0.18,85,80,1.0,24.1,32.6,27,9,3,2
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-28 03:30:00,24.0,Patchy rain possible,4.7,1007.0,0.17,75,85,1.0,59.2,69.3,28,9,3,3
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-29 04:00:00,24.1,Clear,3.6,1007.0,0.0,68,5,1.0,95.7,109.6,29,9,4,4
Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-30 03:15:00,23.9,Clear,3.6,1007.0,0.0,58,11,1.0,115.7,160.6,30,9,3,5
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-08-29 10:45:00,27.8,Sunny,11.2,1011.0,0.0,54,19,7.0,1.3,2.5,29,8,10,1
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-08-30 09:00:00,26.6,Sunny,11.2,1012.0,0.0,59,12,7.0,1.2,2.2,30,8,9,2
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-08-31 05:30:00,21.4,Clear,6.8,1010.0,0.0,84,25,1.0,2.9,4.5,31,8,5,3
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-01 05:15:00,21.9,Patchy rain possible,9.7,1010.0,0.3,88,76,1.0,4.2,5.5,1,9,5,4
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-02 05:15:00,22.9,Torrential rain shower,13.0,1009.0,11.3,85,55,1.0,1.6,2.1,2,9,5,5
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-03 05:15:00,21.5,Patchy rain possible,10.1,1009.0,0.1,90,76,1.0,1.8,2.6,3,9,5,6
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-04 05:15:00,20.8,Overcast,15.5,1008.0,0.0,87,89,1.0,1.0,1.5,4,9,5,0
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-05 05:00:00,21.6,Overcast,14.4,1008.0,0.0,80,97,1.0,1.2,2.0,5,9,5,1
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-06 05:00:00,20.9,Partly cloudy,11.9,1008.0,0.0,90,62,1.0,0.8,1.2,6,9,5,2
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-07 04:45:00,21.3,Patchy rain possible,12.6,1008.0,0.1,92,75,1.0,1.6,2.3,7,9,4,3
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-08 04:30:00,21.4,Overcast,17.3,1009.0,0.0,88,88,1.0,1.4,1.9,8,9,4,4
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-09 04:30:00,21.8,Partly cloudy,16.6,1009.0,0.0,83,47,1.0,1.1,1.6,9,9,4,5
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-10 04:30:00,22.0,Clear,14.4,1009.0,0.0,81,19,1.0,0.8,1.3,10,9,4,6
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-11 04:30:00,22.1,Partly cloudy,18.4,1009.0,0.0,80,25,1.0,1.1,1.7,11,9,4,0
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-12 04:30:00,21.1,Partly cloudy,16.6,1009.0,0.0,86,39,1.0,2.0,2.6,12,9,4,1
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-13 04:15:00,20.9,Clear,13.7,1010.0,0.0,86,18,1.0,0.8,1.3,13,9,4,2
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-14 20:00:00,22.7,Partly cloudy,21.2,1011.0,0.0,82,34,1.0,1.3,2.5,14,9,20,3
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-15 04:00:00,21.1,Cloudy,12.6,1010.0,0.0,89,75,1.0,0.6,1.1,15,9,4,4
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-16 04:15:00,21.6,Partly cloudy,16.6,1010.0,0.0,85,49,1.0,0.8,1.3,16,9,4,5
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-17 04:00:00,21.4,Partly cloudy,14.8,1009.0,0.0,87,58,1.0,1.2,1.9,17,9,4,6
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-18 04:15:00,20.2,Partly cloudy,7.9,1009.0,0.0,94,45,1.0,1.7,2.5,18,9,4,0
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-19 04:00:00,20.9,Partly cloudy,9.0,1010.0,0.0,90,34,1.0,2.4,3.5,19,9,4,1
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-20 04:00:00,21.1,Partly cloudy,10.1,1011.0,0.0,89,28,1.0,3.6,5.0,20,9,4,2
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-21 04:00:00,20.5,Partly cloudy,7.9,1010.0,0.0,92,44,1.0,2.4,3.9,21,9,4,3
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-22 04:00:00,20.8,Partly cloudy,7.9,1010.0,0.0,93,46,1.0,2.7,3.9,22,9,4,4
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-23 03:45:00,21.7,Partly cloudy,10.4,1010.0,0.0,90,37,1.0,3.6,5.0,23,9,3,5
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-24 04:00:00,21.2,Partly cloudy,13.3,1011.0,0.0,91,53,1.0,1.5,2.2,24,9,4,6
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-25 03:45:00,21.1,Partly cloudy,11.9,1010.0,0.0,89,42,1.0,1.4,2.3,25,9,3,0
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-26 03:45:00,21.2,Cloudy,9.7,1009.0,0.0,86,73,1.0,4.8,6.7,26,9,3,1
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-27 03:45:00,20.1,Partly cloudy,9.7,1009.0,0.0,92,38,1.0,2.4,3.5,27,9,3,2
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-28 03:30:00,21.0,Partly cloudy,14.4,1009.0,0.0,86,34,1.0,1.6,2.6,28,9,3,3
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-29 04:15:00,19.9,Partly cloudy,14.0,1009.0,0.0,93,46,1.0,1.0,1.5,29,9,4,4
Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-30 03:15:00,20.2,Clear,16.6,1009.0,0.0,88,23,1.0,1.5,2.0,30,9,3,5
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-08-29 10:45:00,34.4,Sunny,10.8,1004.0,0.0,41,5,8.0,32.0,132.1,29,8,10,1
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-08-30 08:45:00,31.2,Sunny,7.2,1006.0,0.0,48,11,8.0,97.0,146.1,30,8,8,2
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-08-31 05:15:00,26.8,Clear,6.8,1004.0,0.0,63,10,1.0,92.7,117.5,31,8,5,3
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-01 05:15:00,27.4,Clear,6.1,1004.0,0.0,64,15,1.0,34.8,71.7,1,9,5,4
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-02 05:15:00,27.8,Clear,4.3,1004.0,0.0,46,11,1.0,32.0,56.1,2,9,5,5
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-03 05:15:00,26.4,Clear,5.8,1003.0,0.0,42,8,1.0,25.3,42.8,3,9,5,6
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-04 05:15:00,26.8,Clear,3.6,1002.0,0.0,45,4,1.0,23.3,39.5,4,9,5,0
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-05 05:00:00,25.7,Clear,6.1,1004.0,0.0,57,4,1.0,35.5,56.5,5,9,5,1
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-06 05:00:00,26.4,Clear,8.6,1004.0,0.0,68,6,1.0,118.3,154.6,6,9,5,2
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-07 04:45:00,24.8,Clear,8.6,1004.0,0.0,71,5,1.0,134.3,144.7,7,9,4,3
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-08 04:30:00,27.7,Clear,9.0,1002.0,0.0,57,4,1.0,116.3,130.1,8,9,4,4
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-09 04:30:00,26.4,Clear,9.7,1003.0,0.0,69,3,1.0,121.9,132.7,9,9,4,5
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-10 04:30:00,24.5,Clear,10.1,1002.0,0.0,85,10,1.0,47.7,55.1,10,9,4,6
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-11 04:30:00,23.0,Clear,12.2,1001.0,0.0,92,25,1.0,36.1,42.4,11,9,4,0
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-12 04:30:00,25.4,Clear,10.4,1001.0,0.0,77,15,1.0,39.9,44.7,12,9,4,1
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-13 04:15:00,27.7,Clear,10.4,1001.0,0.0,68,6,1.0,64.4,72.6,13,9,4,2
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-14 20:00:00,33.8,Clear,11.5,1001.0,0.0,46,24,1.0,77.9,83.7,14,9,20,3
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-15 04:00:00,28.8,Clear,10.4,1002.0,0.0,68,11,1.0,113.1,119.0,15,9,4,4
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-16 04:15:00,26.2,Clear,10.8,1003.0,0.0,88,23,1.0,127.5,132.0,16,9,4,5
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-17 04:00:00,26.8,Clear,11.2,1002.0,0.0,83,21,1.0,52.4,57.9,17,9,4,6
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-18 04:15:00,24.9,Patchy rain possible,11.5,1002.0,0.18,82,89,1.0,19.5,22.8,18,9,4,0
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-19 04:00:00,25.3,Patchy rain possible,12.6,1004.0,0.06,89,59,1.0,54.5,59.2,19,9,4,1
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-20 04:00:00,24.9,Patchy rain possible,10.4,1006.0,1.06,90,76,1.0,128.6,139.9,20,9,4,2
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-21 04:00:00,28.1,Clear,8.6,1004.0,0.0,68,19,1.0,61.7,75.1,21,9,4,3
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-22 04:00:00,27.7,Clear,7.6,1004.0,0.0,65,11,1.0,74.6,84.8,22,9,4,4
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-23 03:45:00,27.4,Patchy light rain,6.5,1004.0,1.06,64,79,1.0,119.8,139.2,23,9,3,5
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-24 04:00:00,25.9,Clear,9.4,1005.0,0.0,64,10,1.0,128.4,135.7,24,9,4,6
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-25 03:45:00,24.2,Patchy rain possible,6.8,1004.0,0.51,74,77,1.0,120.6,134.5,25,9,3,0
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-26 03:45:00,25.1,Clear,9.0,1006.0,0.0,71,9,1.0,100.9,117.4,26,9,3,1
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-27 03:45:00,25.7,Clear,3.6,1006.0,0.0,55,6,1.0,127.9,151.9,27,9,3,2
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-28 03:30:00,24.4,Clear,3.6,1005.0,0.0,40,0,1.0,123.8,145.7,28,9,3,3
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-29 04:15:00,23.1,Clear,6.8,1006.0,0.0,48,0,1.0,130.9,187.3,29,9,4,4
Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-30 03:15:00,24.6,Clear,7.6,1005.0,0.0,32,0,1.0,98.1,168.3,30,9,3,5
Mathura,Uttar Pradesh,27.5,77.68,Asia/Kolkata,2023-08-29 10:45:00,32.7,Sunny,13.0,1005.0,0.0,47,12,8.0,18.8,54.0,29,8,10,1
Mathura,Uttar Pradesh,27.5,77.68,Asia/Kolkata,2023-08-30 09:00:00,32.4,Sunny,19.4,1006.0,0.0,49,11,8.0,11.4,26.4,30,8,9,2
Mathura,Uttar Pradesh,27.5,77.68,Asia/Kolkata,2023-08-31 05:30:00,28.6,Clear,3.6,1004.0,0.0,59,7,1.0,22.3,52.0,31,8,5,3
Mathura,Uttar Pradesh,27.5,77.68,Asia/Kolkata,2023-09-01 05:15:00,28.7,Clear,6.5,1005.0,0.0,55,7,1.0,24.1,53.0,1,9,5,4
Mathura,Uttar Pradesh,27.5,77.68,Asia/Kolkata,2023-09-02 05:30:00,28.8,Clear,9.7,1004.0,0.0,50,6,1.0,19.9,43.2,2,9,5,5
Mathura,Uttar Pradesh,27.5,77.68,Asia/Kolkata,2023-09-03 05:15:00,27.9,Clear,10.8,1003.0,0.0,48,4,1.0,14.1,27.5,3,9,5,6
Mathura,Uttar Pradesh,27.5,77.68,Asia/Kolkata,2023-09-04 05:15:00,28.3,Clear,10.8,1002.0,0.0,46,4,1.0,15.8,26.9,4,9,5,0
Mathura,Uttar Pradesh,27.5,77.68,Asia/Kolkata,2023-09-05 05:00:00,27.1,Clear,8.3,1003.0,0.0,74,4,1.0,97.0,134.2,5,9,5,1
Mathura,Uttar Pradesh,27.5,77.68,Asia/Kolkata,2023-09-06 05:00:00,28.0,Partly cloudy,8.3,1004.0,0.0,70,44,1.0,97.1,106.2,6,9,5,2
Mathura,Uttar Pradesh,27.5,77.68,Asia/Kolkata,2023-09-07 04:45:00,26.8,Partly cloudy,5.4,1003.0,0.0,61,28,1.0,73.1,80.1,7,9,4,3
Mathura,Uttar Pradesh,27.5,77.68,Asia/Kolkata,2023-09-08 04:30:00,28.6,Partly cloudy,7.9,1002.0,0.0,72,48,1.0,54.2,63.3,8,9,4,4
Mathura,Uttar Pradesh,27.5,77.68,Asia/Kolkata,2023-09-09 04:30:00,25.5,Light rain shower,16.6,1003.0,1.2,88,59,1.0,46.2,52.8,9,9,4,5
Mathura,Uttar Pradesh,27.5,77.68,Asia/Kolkata,2023-09-10 04:30:00,24.0,Light rain shower,10.4,1001.0,0.5,93,91,1.0,41.2,43.7,10,9,4,6
Mathura,Uttar Pradesh,27.5,77.68,Asia/Kolkata,2023-09-11 04:30:00,23.7,Light rain shower,10.1,1000.0,0.2,96,100,1.0,34.7,40.6,11,9,4,0
Mathura,Uttar Pradesh,27.5,77.68,Asia/Kolkata,2023-09-12 04:30:00,25.0,Partly cloudy,5.8,1001.0,0.0,92,58,1.0,82.7,87.3,12,9,4,1
